evt,mtt,mu_pt,mu_abseta,pileup,weight,nevents,N_gen,gw_pos,gw_neg
45933,2593.137184312492,513.26245,0.63342285,9.0,1.0,511498.0,511498.0,511498.0,0.0
45934,1900.8500722943224,513.26245,0.63342285,9.0,1.0,511498.0,511498.0,511498.0,0.0
45935,2118.635412594828,232.96497,0.46173096,28.0,1.0,511498.0,511498.0,511498.0,0.0
45936,2008.9925764895995,138.25443,0.74523926,18.0,1.0,511498.0,511498.0,511498.0,0.0
45937,2134.382236558615,73.281105,0.11997986,14.0,1.0,511498.0,511498.0,511498.0,0.0
45938,1907.2937400929427,60.346035,0.9250488,31.0,1.0,511498.0,511498.0,511498.0,0.0
45939,1065.4639741448225,60.346035,0.9250488,31.0,1.0,511498.0,511498.0,511498.0,0.0
45940,2208.576782630178,186.12001,0.99645996,16.0,1.0,511498.0,511498.0,511498.0,0.0
45941,1300.569058405824,186.12001,0.99645996,16.0,1.0,511498.0,511498.0,511498.0,0.0
45942,2223.897121295455,545.41547,0.3885498,25.0,1.0,511498.0,511498.0,511498.0,0.0
45943,2091.806283322092,545.41547,0.3885498,25.0,1.0,511498.0,511498.0,511498.0,0.0
45944,2474.8074563760047,300.22165,0.27435303,11.0,1.0,511498.0,511498.0,511498.0,0.0
45945,1836.6237334624648,300.22165,0.27435303,11.0,1.0,511498.0,511498.0,511498.0,0.0
45946,1525.549414256471,204.22021,0.14093018,8.0,1.0,511498.0,511498.0,511498.0,0.0
45947,1492.068460677582,204.22021,0.14093018,8.0,1.0,511498.0,511498.0,511498.0,0.0
45948,1565.8223354032425,77.51393,1.4086914,15.0,1.0,511498.0,511498.0,511498.0,0.0
45949,1895.3820201562944,70.37826,0.9025879,16.0,1.0,511498.0,511498.0,511498.0,0.0
45950,2470.133064331184,492.05313,0.29644775,25.0,1.0,511498.0,511498.0,511498.0,0.0
45951,2122.64292303639,492.05313,0.29644775,25.0,1.0,511498.0,511498.0,511498.0,0.0
45952,1711.1093237953903,58.63093,0.6263428,18.0,1.0,511498.0,511498.0,511498.0,0.0
45953,1175.1751234679386,58.63093,0.6263428,18.0,1.0,511498.0,511498.0,511498.0,0.0
45954,1099.1366233543629,58.63093,0.6263428,18.0,1.0,511498.0,511498.0,511498.0,0.0
45955,1720.8351894521095,215.35661,0.32269287,23.0,1.0,511498.0,511498.0,511498.0,0.0
45956,2291.9168946424857,88.40803,0.41131592,34.0,1.0,511498.0,511498.0,511498.0,0.0
45957,3022.999556029344,107.083694,1.1530762,12.0,1.0,511498.0,511498.0,511498.0,0.0
45958,2233.724570079279,107.083694,1.1530762,12.0,1.0,511498.0,511498.0,511498.0,0.0
45959,1183.6684832241413,165.23186,1.0187988,35.0,1.0,511498.0,511498.0,511498.0,0.0
45960,1072.6100176126567,165.23186,1.0187988,35.0,1.0,511498.0,511498.0,511498.0,0.0
45961,2368.209853983687,109.53799,1.3503418,15.0,1.0,511498.0,511498.0,511498.0,0.0
45962,1405.106336448182,128.13017,0.17584229,19.0,1.0,511498.0,511498.0,511498.0,0.0
45963,1279.213528598899,128.13017,0.17584229,19.0,1.0,511498.0,511498.0,511498.0,0.0
45964,1942.1715172627148,146.70732,0.47106934,22.0,1.0,511498.0,511498.0,511498.0,0.0
45965,2378.6480187303537,532.2429,0.7244873,21.0,1.0,511498.0,511498.0,511498.0,0.0
45966,1700.4891331785443,532.2429,0.7244873,21.0,1.0,511498.0,511498.0,511498.0,0.0
45967,1969.3502529948769,94.690575,0.9659424,20.0,1.0,511498.0,511498.0,511498.0,0.0
45968,1228.839653892062,94.690575,0.9659424,20.0,1.0,511498.0,511498.0,511498.0,0.0
45969,1338.0824107093697,66.009285,1.8442383,13.0,1.0,511498.0,511498.0,511498.0,0.0
45970,1632.4408321363844,66.009285,1.8442383,13.0,1.0,511498.0,511498.0,511498.0,0.0
45971,1175.5222435826438,66.009285,1.8442383,13.0,1.0,511498.0,511498.0,511498.0,0.0
45972,2026.5800440706407,113.196976,0.43676758,18.0,1.0,511498.0,511498.0,511498.0,0.0
45973,2359.333924659425,175.5771,0.6126709,14.0,1.0,511498.0,511498.0,511498.0,0.0
45974,1078.579198545052,78.48561,0.897583,16.0,1.0,511498.0,511498.0,511498.0,0.0
45975,1690.3036077301113,62.002815,0.079711914,35.0,1.0,511498.0,511498.0,511498.0,0.0
45976,1719.4900887978738,106.83299,1.8017578,13.0,1.0,511498.0,511498.0,511498.0,0.0
45977,1578.631992582246,92.79109,1.3920898,13.0,1.0,511498.0,511498.0,511498.0,0.0
45978,1052.1012401949258,82.45264,1.2790527,14.0,1.0,511498.0,511498.0,511498.0,0.0
45979,2009.5990404385336,267.13657,1.0029297,38.0,1.0,511498.0,511498.0,511498.0,0.0
45980,1932.0062235838589,267.13657,1.0029297,38.0,1.0,511498.0,511498.0,511498.0,0.0
45981,1766.4296543493151,106.1308,0.70288086,19.0,1.0,511498.0,511498.0,511498.0,0.0
45982,1404.8593037980957,106.1308,0.70288086,19.0,1.0,511498.0,511498.0,511498.0,0.0
45983,1985.315410939384,101.936035,0.5385742,40.0,1.0,511498.0,511498.0,511498.0,0.0
45984,1080.9215634729471,143.83008,1.9741211,30.0,1.0,511498.0,511498.0,511498.0,0.0
45985,847.4316031713025,143.83008,1.9741211,30.0,1.0,511498.0,511498.0,511498.0,0.0
45986,2131.6580433503927,124.39878,0.6571045,11.0,1.0,511498.0,511498.0,511498.0,0.0
45987,1818.1876165442247,124.39878,0.6571045,11.0,1.0,511498.0,511498.0,511498.0,0.0
45988,1635.6547985054035,74.827995,0.25549316,24.0,1.0,511498.0,511498.0,511498.0,0.0
45989,1607.7038258400294,74.827995,0.25549316,24.0,1.0,511498.0,511498.0,511498.0,0.0
45990,1951.2141646359523,103.00222,0.32684326,21.0,1.0,511498.0,511498.0,511498.0,0.0
45991,1656.883289351965,103.00222,0.32684326,21.0,1.0,511498.0,511498.0,511498.0,0.0
45992,2189.681082611323,482.04346,0.13543701,15.0,1.0,511498.0,511498.0,511498.0,0.0
45993,1660.0856168913683,116.51794,1.8955078,31.0,1.0,511498.0,511498.0,511498.0,0.0
45994,1197.393272019533,116.51794,1.8955078,31.0,1.0,511498.0,511498.0,511498.0,0.0
45995,1934.1911950498404,228.30577,0.7149658,16.0,1.0,511498.0,511498.0,511498.0,0.0
45996,1621.7798588274231,74.195045,0.8774414,19.0,1.0,511498.0,511498.0,511498.0,0.0
45997,2060.5216127481926,486.20206,0.100494385,19.0,1.0,511498.0,511498.0,511498.0,0.0
45998,2010.9829623298217,486.20206,0.100494385,19.0,1.0,511498.0,511498.0,511498.0,0.0
45999,1608.3437510879285,166.10468,1.2470703,31.0,1.0,511498.0,511498.0,511498.0,0.0
46000,1669.0800202029232,166.10468,1.2470703,31.0,1.0,511498.0,511498.0,511498.0,0.0
46001,2743.986383275815,141.80528,0.28320312,22.0,1.0,511498.0,511498.0,511498.0,0.0
46002,2368.8507987289927,141.80528,0.28320312,22.0,1.0,511498.0,511498.0,511498.0,0.0
46003,1909.6615094503368,210.50316,0.2149353,18.0,1.0,511498.0,511498.0,511498.0,0.0
46004,2185.4136976160685,210.50316,0.2149353,18.0,1.0,511498.0,511498.0,511498.0,0.0
46005,2007.4268742361,155.66412,1.4038086,14.0,1.0,511498.0,511498.0,511498.0,0.0
46006,815.3690140814463,155.66412,1.4038086,14.0,1.0,511498.0,511498.0,511498.0,0.0
46007,1341.1722849543428,59.029327,0.9423828,22.0,1.0,511498.0,511498.0,511498.0,0.0
46008,1499.1685946382545,59.029327,0.9423828,22.0,1.0,511498.0,511498.0,511498.0,0.0
46009,1748.4993464193444,187.13837,1.4580078,27.0,1.0,511498.0,511498.0,511498.0,0.0
46010,1026.332069555454,136.303,0.55895996,15.0,1.0,511498.0,511498.0,511498.0,0.0
46011,2197.472046004281,197.09521,0.3295288,26.0,1.0,511498.0,511498.0,511498.0,0.0
46012,1317.0090564539769,197.09521,0.3295288,26.0,1.0,511498.0,511498.0,511498.0,0.0
46013,2354.4593691337104,313.07837,1.701416,30.0,1.0,511498.0,511498.0,511498.0,0.0
46014,2046.700465515532,313.07837,1.701416,30.0,1.0,511498.0,511498.0,511498.0,0.0
46015,2026.0168019039447,128.94165,0.13842773,23.0,1.0,511498.0,511498.0,511498.0,0.0
46016,2075.944253234374,128.94165,0.13842773,23.0,1.0,511498.0,511498.0,511498.0,0.0
46017,1478.035309347819,95.1825,1.0585938,22.0,1.0,511498.0,511498.0,511498.0,0.0
46018,2369.8380634512487,378.7226,1.6425781,22.0,1.0,511498.0,511498.0,511498.0,0.0
46019,1167.7969425588462,108.77515,0.2427063,20.0,1.0,511498.0,511498.0,511498.0,0.0
46020,935.8236039007064,114.88026,0.53564453,17.0,1.0,511498.0,511498.0,511498.0,0.0
46021,2285.486330718878,600.61615,0.79919434,24.0,1.0,511498.0,511498.0,511498.0,0.0
46022,2315.871254583589,145.58833,0.7965088,24.0,1.0,511498.0,511498.0,511498.0,0.0
46023,1769.8722898129793,145.58833,0.7965088,24.0,1.0,511498.0,511498.0,511498.0,0.0
46024,2250.954646363293,95.43436,0.20410156,26.0,1.0,511498.0,511498.0,511498.0,0.0
46025,1770.3356794148044,95.43436,0.20410156,26.0,1.0,511498.0,511498.0,511498.0,0.0
46026,1817.5359671377523,172.12245,0.39367676,25.0,1.0,511498.0,511498.0,511498.0,0.0
46027,1135.2482772651126,172.12245,0.39367676,25.0,1.0,511498.0,511498.0,511498.0,0.0
46028,1938.9874323411627,67.61479,1.2773438,21.0,1.0,511498.0,511498.0,511498.0,0.0
46029,1446.2124871289366,67.61479,1.2773438,21.0,1.0,511498.0,511498.0,511498.0,0.0
46030,2162.020491925515,110.32246,0.108078,33.0,1.0,511498.0,511498.0,511498.0,0.0
46031,1948.7776916917344,110.32246,0.108078,33.0,1.0,511498.0,511498.0,511498.0,0.0
46032,2457.4269434015,139.10167,0.9033203,26.0,1.0,511498.0,511498.0,511498.0,0.0
46033,2024.5831164213823,139.10167,0.9033203,26.0,1.0,511498.0,511498.0,511498.0,0.0
46034,2063.479754560592,65.3348,0.10346985,31.0,1.0,511498.0,511498.0,511498.0,0.0
46035,1102.1751601190538,153.11876,0.18338013,32.0,1.0,511498.0,511498.0,511498.0,0.0
46036,990.9136865492908,153.11876,0.18338013,32.0,1.0,511498.0,511498.0,511498.0,0.0
46037,2150.6614634266016,207.12247,1.4211426,18.0,1.0,511498.0,511498.0,511498.0,0.0
46038,830.0647994553507,207.12247,1.4211426,18.0,1.0,511498.0,511498.0,511498.0,0.0
46039,2709.999739497423,119.746994,1.1081543,8.0,1.0,511498.0,511498.0,511498.0,0.0
46040,1902.7731319008503,353.1242,0.034561157,30.0,1.0,511498.0,511498.0,511498.0,0.0
46041,2048.885932246728,353.1242,0.034561157,30.0,1.0,511498.0,511498.0,511498.0,0.0
46042,1731.138110986034,63.762604,0.15014648,18.0,1.0,511498.0,511498.0,511498.0,0.0
46043,1521.7140825602628,63.762604,0.15014648,18.0,1.0,511498.0,511498.0,511498.0,0.0
46044,2175.979414399672,429.3033,1.3310547,21.0,1.0,511498.0,511498.0,511498.0,0.0
46045,1893.0678072772257,111.78884,0.33428955,17.0,1.0,511498.0,511498.0,511498.0,0.0
46046,1621.0165538233496,111.78884,0.33428955,17.0,1.0,511498.0,511498.0,511498.0,0.0
46047,1873.0147308875385,183.05682,0.58374023,15.0,1.0,511498.0,511498.0,511498.0,0.0
46048,1785.7074414073973,183.05682,0.58374023,15.0,1.0,511498.0,511498.0,511498.0,0.0
46049,1758.184334239583,183.05682,0.58374023,15.0,1.0,511498.0,511498.0,511498.0,0.0
46050,1762.8771735130608,236.64716,0.11462402,12.0,1.0,511498.0,511498.0,511498.0,0.0
46051,1850.2485989227885,236.64716,0.11462402,12.0,1.0,511498.0,511498.0,511498.0,0.0
46052,1350.0224724514585,125.88962,1.1140137,19.0,1.0,511498.0,511498.0,511498.0,0.0
46053,2044.317186255049,446.08008,0.25231934,23.0,1.0,511498.0,511498.0,511498.0,0.0
46054,1911.2743458352984,160.87288,0.7418213,21.0,1.0,511498.0,511498.0,511498.0,0.0
46055,1688.9053280022752,160.87288,0.7418213,21.0,1.0,511498.0,511498.0,511498.0,0.0
46056,2408.4674502439225,449.0373,0.2680664,13.0,1.0,511498.0,511498.0,511498.0,0.0
46057,861.9459172218749,222.20413,0.28100586,12.0,1.0,511498.0,511498.0,511498.0,0.0
46058,728.0861610621869,222.20413,0.28100586,12.0,1.0,511498.0,511498.0,511498.0,0.0
46059,1754.4664267864275,72.35101,0.24194336,17.0,1.0,511498.0,511498.0,511498.0,0.0
46060,1675.9628079394772,72.35101,0.24194336,17.0,1.0,511498.0,511498.0,511498.0,0.0
46061,2231.8701196902334,247.17705,0.31341553,27.0,1.0,511498.0,511498.0,511498.0,0.0
46062,1768.4881174307286,132.714,1.1416016,25.0,1.0,511498.0,511498.0,511498.0,0.0
46063,961.5660325274172,367.08945,1.6779785,27.0,1.0,511498.0,511498.0,511498.0,0.0
46064,1681.3181770214976,64.91909,0.12564087,16.0,1.0,511498.0,511498.0,511498.0,0.0
46065,1853.5678640445528,64.91909,0.12564087,16.0,1.0,511498.0,511498.0,511498.0,0.0
46066,1557.1438099036516,64.91909,0.12564087,16.0,1.0,511498.0,511498.0,511498.0,0.0
46067,1517.8501822876285,64.91909,0.12564087,16.0,1.0,511498.0,511498.0,511498.0,0.0
46068,2181.3231586656084,192.66762,0.05026245,24.0,1.0,511498.0,511498.0,511498.0,0.0
46069,1416.397247379762,108.042625,0.9197998,16.0,1.0,511498.0,511498.0,511498.0,0.0
46070,2444.934625959756,150.90402,1.6081543,17.0,1.0,511498.0,511498.0,511498.0,0.0
46071,2275.402762432746,150.90402,1.6081543,17.0,1.0,511498.0,511498.0,511498.0,0.0
46072,1953.5332997783755,88.0916,1.0407715,28.0,1.0,511498.0,511498.0,511498.0,0.0
46073,1419.8885035617243,88.0916,1.0407715,28.0,1.0,511498.0,511498.0,511498.0,0.0
46074,1155.139126965165,88.0916,1.0407715,28.0,1.0,511498.0,511498.0,511498.0,0.0
46075,1764.486233347579,119.88463,0.17861938,12.0,1.0,511498.0,511498.0,511498.0,0.0
46076,2509.9319033838715,364.54242,1.1296387,19.0,1.0,511498.0,511498.0,511498.0,0.0
46077,1880.207535980443,125.23031,0.640625,27.0,1.0,511498.0,511498.0,511498.0,0.0
46078,1794.2145628867524,175.2765,0.7429199,30.0,1.0,511498.0,511498.0,511498.0,0.0
46079,1826.5181125959757,175.2765,0.7429199,30.0,1.0,511498.0,511498.0,511498.0,0.0
46080,2261.9305087567363,166.85172,0.6621094,28.0,1.0,511498.0,511498.0,511498.0,0.0
46081,2162.686399917809,166.85172,0.6621094,28.0,1.0,511498.0,511498.0,511498.0,0.0
46082,1284.0930569484433,64.27574,1.5705566,19.0,1.0,511498.0,511498.0,511498.0,0.0
46083,2141.037307791347,372.06946,0.13238525,24.0,1.0,511498.0,511498.0,511498.0,0.0
46084,1844.0633785158404,372.06946,0.13238525,24.0,1.0,511498.0,511498.0,511498.0,0.0
46085,1611.3541371952344,130.48512,0.8630371,39.0,1.0,511498.0,511498.0,511498.0,0.0
46086,1510.7858128227956,130.48512,0.8630371,39.0,1.0,511498.0,511498.0,511498.0,0.0
46087,1806.107323497148,362.54593,0.7357178,13.0,1.0,511498.0,511498.0,511498.0,0.0
46088,2190.803178041012,260.932,0.2111206,27.0,1.0,511498.0,511498.0,511498.0,0.0
46089,1292.0116699546215,260.932,0.2111206,27.0,1.0,511498.0,511498.0,511498.0,0.0
46090,1576.3172291512435,59.637897,0.6706543,19.0,1.0,511498.0,511498.0,511498.0,0.0
46091,1158.562830470142,59.637897,0.6706543,19.0,1.0,511498.0,511498.0,511498.0,0.0
46092,1151.227345909721,59.637897,0.6706543,19.0,1.0,511498.0,511498.0,511498.0,0.0
46093,2147.790040452928,177.22333,0.2508545,32.0,1.0,511498.0,511498.0,511498.0,0.0
46094,1862.9234734482395,235.5113,0.748291,33.0,1.0,511498.0,511498.0,511498.0,0.0
46095,1477.8680171815145,235.5113,0.748291,33.0,1.0,511498.0,511498.0,511498.0,0.0
46096,1509.4749901595098,68.291916,0.31396484,15.0,1.0,511498.0,511498.0,511498.0,0.0
46097,2092.312514530793,81.86821,0.3501587,18.0,1.0,511498.0,511498.0,511498.0,0.0
46098,1637.5252263425264,81.86821,0.3501587,18.0,1.0,511498.0,511498.0,511498.0,0.0
46099,2271.5494290199363,176.23103,1.2614746,24.0,1.0,511498.0,511498.0,511498.0,0.0
46100,2273.5020196519736,219.8992,0.7624512,25.0,1.0,511498.0,511498.0,511498.0,0.0
46101,2328.2511384128507,234.32202,0.8658447,38.0,1.0,511498.0,511498.0,511498.0,0.0
46102,2109.066912145708,198.61595,0.30316162,27.0,1.0,511498.0,511498.0,511498.0,0.0
46103,2178.671510596093,242.21169,1.1140137,33.0,1.0,511498.0,511498.0,511498.0,0.0
46104,1995.9576993620371,242.21169,1.1140137,33.0,1.0,511498.0,511498.0,511498.0,0.0
46105,1640.8764082199414,136.91234,2.104004,17.0,1.0,511498.0,511498.0,511498.0,0.0
46106,1405.3041052303577,62.885754,0.2574463,16.0,1.0,511498.0,511498.0,511498.0,0.0
46107,1798.026395111187,229.86142,0.8790283,13.0,1.0,511498.0,511498.0,511498.0,0.0
46108,1914.962070262703,152.7413,0.13699341,16.0,1.0,511498.0,511498.0,511498.0,0.0
46109,1499.1489282179164,152.7413,0.13699341,16.0,1.0,511498.0,511498.0,511498.0,0.0
46110,2202.5617618759616,515.988,0.526001,20.0,1.0,511498.0,511498.0,511498.0,0.0
46111,1675.543090336896,515.988,0.526001,20.0,1.0,511498.0,511498.0,511498.0,0.0
46112,2107.042872822762,372.0897,0.30267334,25.0,1.0,511498.0,511498.0,511498.0,0.0
46113,2538.266067279344,372.0897,0.30267334,25.0,1.0,511498.0,511498.0,511498.0,0.0
46114,1776.211337339788,64.02949,1.809082,20.0,1.0,511498.0,511498.0,511498.0,0.0
46115,1343.7383062988174,64.02949,1.809082,20.0,1.0,511498.0,511498.0,511498.0,0.0
46116,2072.5927521463245,319.39523,0.6826172,28.0,1.0,511498.0,511498.0,511498.0,0.0
46117,1403.3955982144887,319.39523,0.6826172,28.0,1.0,511498.0,511498.0,511498.0,0.0
46118,1387.7821544965173,319.39523,0.6826172,28.0,1.0,511498.0,511498.0,511498.0,0.0
46119,1411.2883180177296,127.02564,0.27453613,21.0,1.0,511498.0,511498.0,511498.0,0.0
46120,626.678221780001,127.02564,0.27453613,21.0,1.0,511498.0,511498.0,511498.0,0.0
46121,866.2210117947726,127.02564,0.27453613,21.0,1.0,511498.0,511498.0,511498.0,0.0
46122,1937.125788643192,119.48171,0.31896973,17.0,1.0,511498.0,511498.0,511498.0,0.0
46123,346.6893447422032,119.48171,0.31896973,17.0,1.0,511498.0,511498.0,511498.0,0.0
46124,2502.705463767925,330.37714,0.60913086,27.0,1.0,511498.0,511498.0,511498.0,0.0
46125,1747.0047200384424,330.37714,0.60913086,27.0,1.0,511498.0,511498.0,511498.0,0.0
46126,1528.168693514675,299.52686,1.2524414,29.0,1.0,511498.0,511498.0,511498.0,0.0
46127,2272.1920124558856,299.52686,1.2524414,29.0,1.0,511498.0,511498.0,511498.0,0.0
46128,1997.045566292771,72.61111,1.2561035,23.0,1.0,511498.0,511498.0,511498.0,0.0
46129,1255.2785746705351,205.04236,0.65356445,24.0,1.0,511498.0,511498.0,511498.0,0.0
46130,372.6515968710209,205.04236,0.65356445,24.0,1.0,511498.0,511498.0,511498.0,0.0
46131,2178.9849842568374,152.32245,0.47869873,21.0,1.0,511498.0,511498.0,511498.0,0.0
46132,1231.4301760175454,152.32245,0.47869873,21.0,1.0,511498.0,511498.0,511498.0,0.0
46133,2493.1766845240427,547.82587,0.57666016,20.0,1.0,511498.0,511498.0,511498.0,0.0
46134,2138.066185095565,547.82587,0.57666016,20.0,1.0,511498.0,511498.0,511498.0,0.0
46135,2516.122802773869,444.15823,0.3013916,20.0,1.0,511498.0,511498.0,511498.0,0.0
46136,2694.8267464737182,233.79288,0.9484863,27.0,1.0,511498.0,511498.0,511498.0,0.0
46137,2024.3283675713508,233.79288,0.9484863,27.0,1.0,511498.0,511498.0,511498.0,0.0
46138,1935.7863129522943,285.27097,1.8374023,41.0,1.0,511498.0,511498.0,511498.0,0.0
46139,1925.3403980689584,382.90952,0.7504883,25.0,1.0,511498.0,511498.0,511498.0,0.0
46140,1710.4805531694458,382.90952,0.7504883,25.0,1.0,511498.0,511498.0,511498.0,0.0
46141,1905.557364141531,117.849884,2.067871,32.0,1.0,511498.0,511498.0,511498.0,0.0
46142,1415.9062206117171,82.74973,1.2810059,22.0,1.0,511498.0,511498.0,511498.0,0.0
46143,2143.442943755126,295.05197,0.7729492,28.0,1.0,511498.0,511498.0,511498.0,0.0
46144,2402.7138026092266,295.05197,0.7729492,28.0,1.0,511498.0,511498.0,511498.0,0.0
46145,2034.96647269159,418.85962,0.50561523,26.0,1.0,511498.0,511498.0,511498.0,0.0
46146,2160.189233163017,194.77605,0.72094727,39.0,1.0,511498.0,511498.0,511498.0,0.0
46147,2338.8562003963043,253.37778,0.25738525,21.0,1.0,511498.0,511498.0,511498.0,0.0
46148,1753.710304358029,253.37778,0.25738525,21.0,1.0,511498.0,511498.0,511498.0,0.0
46149,1760.4422055717027,160.11305,0.52978516,33.0,1.0,511498.0,511498.0,511498.0,0.0
46150,2225.5785732067598,160.11305,0.52978516,33.0,1.0,511498.0,511498.0,511498.0,0.0
46151,2280.1962946689528,315.72693,0.11784363,20.0,1.0,511498.0,511498.0,511498.0,0.0
46152,1752.5776663033814,109.328354,0.91967773,12.0,1.0,511498.0,511498.0,511498.0,0.0
46153,2302.806487708326,239.89922,0.7385254,20.0,1.0,511498.0,511498.0,511498.0,0.0
46154,1315.4582854637213,78.82077,0.45715332,20.0,1.0,511498.0,511498.0,511498.0,0.0
46155,954.8508103420764,78.82077,0.45715332,20.0,1.0,511498.0,511498.0,511498.0,0.0
46156,1812.1319566568995,126.84954,0.2406311,17.0,1.0,511498.0,511498.0,511498.0,0.0
46157,1645.350415178403,126.84954,0.2406311,17.0,1.0,511498.0,511498.0,511498.0,0.0
46158,1626.0110544938134,174.49464,0.8510742,29.0,1.0,511498.0,511498.0,511498.0,0.0
46159,1362.4996996023708,174.49464,0.8510742,29.0,1.0,511498.0,511498.0,511498.0,0.0
46160,1140.771885850286,302.86697,0.3928833,18.0,1.0,511498.0,511498.0,511498.0,0.0
46161,1833.7181305023569,236.02351,0.36242676,26.0,1.0,511498.0,511498.0,511498.0,0.0
46162,1236.40948574623,236.02351,0.36242676,26.0,1.0,511498.0,511498.0,511498.0,0.0
46163,2826.885366595196,169.72401,0.01600647,11.0,1.0,511498.0,511498.0,511498.0,0.0
46164,2469.709089798626,202.12326,1.5134277,30.0,1.0,511498.0,511498.0,511498.0,0.0
46165,1505.9281731872898,202.12326,1.5134277,30.0,1.0,511498.0,511498.0,511498.0,0.0
46166,1611.15164293687,58.77766,0.49346924,24.0,1.0,511498.0,511498.0,511498.0,0.0
46167,1565.4099202584844,58.77766,0.49346924,24.0,1.0,511498.0,511498.0,511498.0,0.0
46168,1656.2157892242292,486.91113,0.23797607,24.0,1.0,511498.0,511498.0,511498.0,0.0
46169,1686.0101790941965,486.91113,0.23797607,24.0,1.0,511498.0,511498.0,511498.0,0.0
46170,2295.273080749422,131.32146,1.0302734,21.0,1.0,511498.0,511498.0,511498.0,0.0
46171,2058.246434416392,150.97044,0.09451294,19.0,1.0,511498.0,511498.0,511498.0,0.0
46172,1219.9650187192435,150.97044,0.09451294,19.0,1.0,511498.0,511498.0,511498.0,0.0
46173,1766.554169060577,176.83382,0.095062256,18.0,1.0,511498.0,511498.0,511498.0,0.0
46174,966.591896630035,176.83382,0.095062256,18.0,1.0,511498.0,511498.0,511498.0,0.0
46175,1763.578202099422,224.94717,1.8876953,21.0,1.0,511498.0,511498.0,511498.0,0.0
46176,1343.7919959197775,224.94717,1.8876953,21.0,1.0,511498.0,511498.0,511498.0,0.0
46177,2302.384511500178,310.39954,0.647583,20.0,1.0,511498.0,511498.0,511498.0,0.0
46178,1819.8088112632424,310.39954,0.647583,20.0,1.0,511498.0,511498.0,511498.0,0.0
46179,2143.589648356408,117.715675,0.0042295456,19.0,1.0,511498.0,511498.0,511498.0,0.0
46180,2043.1285305758,120.805695,0.7803955,20.0,1.0,511498.0,511498.0,511498.0,0.0
46181,1595.947426701157,120.805695,0.7803955,20.0,1.0,511498.0,511498.0,511498.0,0.0
46182,1577.5412429655412,120.805695,0.7803955,20.0,1.0,511498.0,511498.0,511498.0,0.0
46183,1584.1037752362013,120.805695,0.7803955,20.0,1.0,511498.0,511498.0,511498.0,0.0
